;CAR_039_037;Sustitución de frente de cajón hasta 15 cm Primera Unidad;63,25;;
;CAR_039_038;Sustitución de frente de cajón hasta 15 cm Unidades adicionales;51,75;;
;CAR_039_039;Cascos de mueble columna horno/micro, 60 cm de fondo y hasta 150cm/h;305,43;;
;CAR_039_040;Casco de sobre columna de 60cm de fondo hasta 70cm/h;286,41;;
;CAR_039_041;Casco de columna escobero de 140 cm/h hasta 45cm de ancho;242,06;;
;CAR_039_042;Casco de columna escobero de 140 cm/h hasta 60cm de ancho;269,19;;
;CAR_039_043;Costados de formica de 60cm de fondo hasta 220cm/h;287,00;;
;CAR_039_044;Costados de rechapado de madera de 60cm de fondo hasta 220cm/h;248,40;;
;CAR_048_001;Cepillado y lijado de puerta incluido el barnizado en el canto (primera puerta);69,00;;
;CAR_048_002;Cepillado y lijado de puerta incluido el barnizado en el canto (puerta adicional);28,06;;
;CAR_048_003;Lijado, emplastecido y barnizado de puerta. Sólo para reparaciones de puertas que no sean nuevas;58,65;;
;CAR_048_004;Suministro y colocación de puerta de paso para posterior pintado o barnizado, sin incluir batidero o batientes ni jambas;156,40;;
;CAR_048_005;Suministro y colocación de puerta de paso modelo provenzal  o similar en pino o roble o Sapely;253,00;;
;CAR_048_006;Suministro y colocación de puerta de paso modelo provenzal  o similar en nogal, cerezo, haya vaporizada o similar;261,05;;
;CAR_048_007;Suministro y colocación de puerta de paso completa para posterior pintado y barnizado;339,25;;
;CAR_048_008;Suministro y colocación de puerta de paso completa en sapely o similar en roble o pino;465,00;;
;CAR_048_009;Suministro y colocación de puerta de paso completa en nogal, cerezo, haya vaporizada o similar;475,00;;
;CAR_048_010;Suplemento por puerta de paso moldeada o pantografiada;46,00;;
;CAR_048_011;Suministro y colocación de puerta de acceso no blindada (hoja) Excluidas puertas de madera maciza;837,00;;
;CAR_048_012;Suministro y colocación de puerta de acceso blindada completa acabada en sapely, roble, pino o similar. Tipo provenzal o similar;1162,50;;
;CAR_048_013;Suministro y colocación de puerta de acceso blindada completa acabada en  nogal, cerezo, haya vaporizada, tipo provenzal o similar;1377,50;;
;CAR_048_014;Sustitución de jambas o molduras por una cara primera puerta;89,00;;
;CAR_048_015;Sustitución de jambas o molduras por las dos caras primera puerta;166,75;;
;CAR_048_016;Sustitucion de jambas o molduras por cara puertas adicionales;69,45;;
;CAR_048_017;Sustitución de galces o batientes/marcos primera puerta;169,05;;
;CAR_048_018;Sustitución de galces o batientes/marcos puerta adicional;150,65;;
;CAR_048_019;Colgar, fijar pernios, instalar cerradura y manillones. Incluido el montaje y desmontaje de la primera puerta;57,50;;
;CAR_048_020;Colgar, fijar pernios, instalar cerradura y manillones en puertas adicionales. Incluido el montaje y desmontaje de puerta adicional;28,75;;
;CAR_048_021;Lacado puerta paso;103,50;;
;CAR_048_022;Puerta de trastero normal galvanizada o pintada;388,50;;
;CAR_048_023;Puerta de trastero cortafuegos RF60 RF90;460,95;;
;CAR_039_035;Sustitución de puerta en formica o similar para casco de cocina de h>100;146,20;;
;PA;Partida Alzada;;;
Electricidad;;;;
;ELE_001_001;Mano de obra para d/m de interruptor simple, conmutado o cruzado;34,42;;
;ELE_001_002;Mano de obra para d/m de interruptor simple, conmutado o cruzado;8,60;;
;ELE_001_003;Mano de obra de electricista para trabajos no baremados;31,29;;
;ELE_001_004;Precio mano de obra ayudante de electricista para trabajos no baremados;21,92;;
;ELE_024_001;Reparación de cortocircuito siempre que no se sustituyan diferenciales y/o magnetotérmicos;62,58;;
;ELE_024_002;Reparación de Portero Automático;;;
;ELE_025_001;Incremento por trabajos de electricidad en horario de urgencia;17,22;;
;ELE_030_001;Reposición de diferencial (unidad) Hasta 2 x 40A sensibilidad 30 mA;71,31;;
;ELE_030_002;Reposición de diferencial (unidad) Hasta 2 X 63A sensibilidad 30 mA;314,99;;
;ELE_030_003;Reposición de diferencial (unidad) Hasta 4 X 40A sensibilidad 30 mA;245,11;;
;ELE_030_004;Reposición de diferencial (unidad) Hasta 4 X 63A sensibilidad 30 mA;502,24;;
;ELE_030_005;Reposición de diferencial (unidad) Hasta 4 X 40A sensibilidad 300 mA;210,82;;
;ELE_030_006;Reposición de diferencial (unidad) Hasta 4 X 63A sensibilidad 300 mA;270,16;;
;ELE_033_001;Cambio de líneas generales Metro lineal Hasta 6 mm. Reparaciones hasta 10 metros;9,90;;
;ELE_033_002;Cambio de líneas generales Metro lineal Hasta 6 mm. Reparaciones hasta 30 metros;9,20;;
;ELE_033_003;Cambio de líneas generales Metro lineal Hasta 6 mm. Reparaciones a partir de 30 metros;8,46;;
;ELE_033_004;Cambio de líneas generales Metro lineal Hasta 10 mm. Reparaciones hasta 10 metros;12,42;;
;ELE_033_005;Cambio de líneas generales Metro lineal Hasta 10 mm. Reparaciones hasta 30 metros;11,18;;
