;76.09;Visita fallida  UD;24,09;;
Persianas;;;;
;71.01.1;Sustitución de una o más persianas de PVC estándar Hasta 2m2 - R100;76,84;;
;71.01.2;Sustitución de una o más persianas de PVC estándar M2 Adicional -R110;51,23;;
;71.02.1;Sustitución de una o más persianas de Aluminio estándar Hasta 2m2 - R120;142,53;;
;71.02.2;Sustitución de una o más persianas de Aluminio estándar M2 Adicional -R130;87,66;;
;71.03;Tarifa por hora de un TÉCNICO 1 HORA - RPHT;32,79;;
;71.04;Tarifa por hora de un AYUDANTE 1 HORA - RPHA;21,86;;
;71.05;Material no recogido en Baremo UD- R888;;;
;71.06;Trabajos no recogidos en Baremo UD- R999;;;
;14.01.01;Kilometraje (sólo ida) 31 Km a 45 Km;21,72;;
;14.01.02;Kilometraje (sólo ida) 46 Km a 60 Km;29,75;;
;14.01.03;Kilometraje (sólo ida) Por Encima 61 Km;0,60;;
;76.03;Facturación única por siniestro y gremio UD-FU;36,74;;
;76.04;Visita sin finalización de trabajos UD Causa ajena Reparador - VINF;25,13;;
;76.09;Visita fallida  UD;24,09;;
Pinturas;;;;
;63.01;Parcheado con gotelet solo en zona dañada UD - P100;17,78;;
;63.02.1;Temple liso Hasta 10M2 - P110;60,76;;
;63.02.2;Temple liso M2 adicional - P120;3,24;;
;63.03.1;Temple picado Hasta 10M2 - P130;68,85;;
;63.03.2;Temple picado M2 adicional - P140;4,04;;
